transaction_id,client_name,IBAN,contact_email,amount,category,status
TX-10274,Praxis Digital Ltd,FR88 1256 4943 361289012242,accounts@praxis10.com,678.00,Subscriptions,settled
TX-10822,Marlin Foods Ltd,IT56 9759 6571 208907814712,accounts@marlin23.com,296.00,Professional Services,settled
TX-11689,Delta Ventures BV,IT55 1599 9704 602067843621,accounts@delta28.com,612.00,Marketing,settled
TX-11140,Iberia Supply SAS,ES66 4830 5351 925620905678,accounts@iberia45.com,1711.00,Hardware,settled
TX-10737,Solace Industrial SL,ES13 8616 2932 369585583837,accounts@solace30.com,120.00,Professional Services,settled
TX-10289,Tarragon Labs SL,IT43 6892 9401 733001472250,accounts@tarragon78.com,290.00,Subscriptions,settled
TX-11629,Halcyon Consulting Ltd,ES75 8203 7969 957320856459,accounts@halcyon35.com,913.00,Marketing,settled
TX-10288,Vega Analytics BV,FR46 7236 8639 788081204252,accounts@vega82.com,1199.00,Subscriptions,settled
TX-10898,Praxis Digital Ltd,FR58 5742 9037 157808417605,accounts@praxis47.com,1315.00,Professional Services,settled
TX-11358,Vega Analytics BV,FR73 2541 8451 502269627466,accounts@vega22.com,269.00,Logistics,settled
TX-10974,Kestrel Clinics Ltd,DE28 6947 8786 578822704697,accounts@kestrel71.com,1136.00,Professional Services,settled
TX-10673,Solace Industrial BV,ES81 3534 2544 147272240574,accounts@solace33.com,1911.00,Professional Services,settled
TX-10046,Vega Analytics GmbH,FR76 4130 2402 408387664437,accounts@vega2.com,370.00,Subscriptions,settled
TX-11145,Ancora Works SA,NL43 1139 5906 468826756941,accounts@ancora42.com,623.00,Hardware,settled
TX-10591,Bastion Studio SA,IT91 5480 5314 846041646576,accounts@bastion36.com,120.00,Subscriptions,settled
TX-10014,Vega Analytics BV,FR69 8238 8244 965659161352,accounts@vega82.com,693.00,Subscriptions,settled
TX-10180,Cinder Energy GmbH,NL56 2108 9618 793380064537,accounts@cinder37.com,219.00,Subscriptions,settled
TX-11055,Bastion Studio SAS,IT75 9669 2934 986208260061,accounts@bastion33.com,120.00,Hardware,settled
TX-11131,Kestrel Clinics Ltd,DE26 9327 9011 364123723470,accounts@kestrel71.com,120.00,Hardware,settled
TX-11683,Iberia Supply SAS,ES64 9711 7282 961343636531,accounts@iberia45.com,974.00,Marketing,settled
TX-10443,Iberia Supply SAS,ES73 7204 6754 792612105539,accounts@iberia8.com,120.00,Subscriptions,settled
TX-10510,Bastion Studio SA,IT44 3247 7862 233652992543,accounts@bastion36.com,684.00,Subscriptions,settled
TX-10039,Solace Industrial SL,ES82 1672 6688 782591589823,accounts@solace30.com,120.00,Subscriptions,settled
TX-10031,Cinder Energy BV,NL69 3977 1823 436923206003,accounts@cinder34.com,693.00,Subscriptions,settled
TX-10387,Rioja Hospitality Ltd,FR78 3501 5546 202331039957,accounts@rioja40.com,570.00,Subscriptions,settled
TX-10695,Solace Industrial BV,ES22 6168 8940 863283035614,accounts@solace33.com,1559.00,Professional Services,settled
TX-10408,Bastion Studio SAS,IT40 5778 5276 506696207128,accounts@bastion33.com,293.00,Subscriptions,settled
TX-10067,Nordic Retail GmbH,ES86 1653 8078 517887897660,accounts@nordic20.com,1210.00,Subscriptions,settled
TX-11210,Cinder Energy BV,NL26 6134 7229 834165038256,accounts@cinder94.com,690.00,Logistics,settled
TX-10157,Bastion Studio SA,IT90 6482 2079 529995834531,accounts@bastion13.com,354.00,Subscriptions,settled
TX-10709,Halcyon Consulting Ltd,ES33 7348 9051 701590612666,accounts@halcyon95.com,163.00,Professional Services,settled
TX-11546,Rioja Hospitality SAS,FR36 7214 4021 949814388068,accounts@rioja57.com,542.00,Logistics,settled
TX-11583,Iberia Supply SA,ES54 5666 3713 256531244261,accounts@iberia25.com,1606.00,Logistics,refunded
TX-10492,Halcyon Consulting SAS,ES69 2929 8709 165600836559,accounts@halcyon75.com,513.00,Subscriptions,settled
TX-11101,Vega Analytics SL,FR52 6092 2029 903685620292,accounts@vega42.com,120.00,Hardware,settled
TX-10720,Atlas Partners Ltd,DE25 2494 2870 678018287603,accounts@atlas41.com,534.00,Professional Services,settled
TX-10024,Tarragon Labs GmbH,IT39 7275 3503 375570828113,accounts@tarragon38.com,762.00,Subscriptions,settled
TX-11636,Orion Media SAS,NL14 5504 8843 606381757026,accounts@orion69.com,1017.00,Marketing,settled
TX-10280,Rioja Hospitality SA,FR77 6222 7821 625935852056,accounts@rioja0.com,1178.00,Subscriptions,settled
TX-10571,Mistral Group SL,DE48 7113 1182 801607196157,accounts@mistral36.com,146.00,Subscriptions,settled
TX-10712,Marlin Foods Ltd,IT68 5043 8005 614333816842,accounts@marlin83.com,806.00,Professional Services,settled
TX-11121,Novara Logistics BV,FR61 4018 1110 561042486233,accounts@novara52.com,262.00,Hardware,settled
TX-11889,Orion Media SAS,NL62 1167 7813 626914735880,accounts@orion69.com,657.00,Training,settled
TX-10891,Iberia Supply Ltd,ES50 9381 1918 956845729114,accounts@iberia28.com,752.00,Professional Services,settled
TX-11352,Cobalt Trading SL,NL62 9250 2654 741645046796,accounts@cobalt84.com,367.00,Logistics,settled
TX-10241,Mistral Group BV,DE46 4396 9011 507355707297,accounts@mistral76.com,686.00,Subscriptions,settled
TX-11652,Novara Logistics BV,FR43 2514 9026 557780448400,accounts@novara15.com,533.00,Marketing,settled
TX-10089,Rioja Hospitality Ltd,FR40 5708 4727 214747699292,accounts@rioja17.com,131.00,Subscriptions,settled
TX-11139,Cobalt Trading GmbH,NL57 9151 6194 442642270644,accounts@cobalt7.com,1143.00,Hardware,settled
TX-11110,Lumen Systems GmbH,DE93 1425 8439 761826700966,accounts@lumen86.com,1386.00,Hardware,settled
TX-11529,Solace Industrial GmbH,ES71 5971 4731 124999673414,accounts@solace13.com,592.00,Logistics,settled
TX-10488,Delta Ventures SL,IT53 4643 9759 918666074487,accounts@delta48.com,900.00,Subscriptions,settled
TX-11010,Halcyon Consulting SA,ES89 5342 6592 331906531762,accounts@halcyon18.com,1752.00,Hardware,settled
TX-10954,Praxis Digital SA,FR16 5871 7586 385114325536,accounts@praxis67.com,455.00,Professional Services,settled
TX-10902,Rioja Hospitality Ltd,FR86 6927 8872 828240940498,accounts@rioja17.com,797.00,Professional Services,settled
TX-10032,Cinder Energy SL,NL68 6355 6529 587105574449,accounts@cinder54.com,541.00,Subscriptions,settled
TX-10812,Mistral Group GmbH,DE45 7995 6298 425612782269,accounts@mistral19.com,1252.00,Professional Services,settled
TX-11313,Cinder Energy GmbH,NL27 1193 2633 582649226867,accounts@cinder37.com,598.00,Logistics,settled
TX-11297,Solace Industrial BV,ES99 3112 5745 158793362077,accounts@solace70.com,323.00,Logistics,settled
TX-10763,Mistral Group GmbH,DE49 8625 8709 395069259334,accounts@mistral19.com,540.00,Professional Services,settled
TX-10652,Ancora Works SAS,NL20 7387 6068 396515490818,accounts@ancora39.com,1306.00,Subscriptions,refunded
TX-11833,Iberia Supply SA,ES47 7752 1464 686383802605,accounts@iberia25.com,766.00,Training,settled
TX-11429,Marlin Foods SA,IT14 9740 9642 151069888983,accounts@marlin6.com,682.00,Logistics,settled
TX-11168,Halcyon Consulting SA,ES73 7738 2986 576695183060,accounts@halcyon55.com,1438.00,Hardware,settled
TX-10937,Bastion Studio SA,IT73 8635 4308 478138636081,accounts@bastion36.com,799.00,Professional Services,settled
TX-10820,Tarragon Labs SL,IT38 1054 7298 983070459171,accounts@tarragon41.com,1570.00,Professional Services,settled
TX-11176,Iberia Supply SAS,ES37 1564 9721 375736461116,accounts@iberia45.com,211.00,Hardware,settled
TX-10909,Cobalt Trading BV,NL62 6575 3671 231935771229,accounts@cobalt27.com,350.00,Professional Services,settled
TX-10955,Cobalt Trading SL,NL85 6518 5478 187575868324,accounts@cobalt24.com,1310.00,Professional Services,settled
TX-11218,Iberia Supply SAS,ES72 7419 5900 949682559090,accounts@iberia45.com,718.00,Logistics,settled
TX-11438,Cinder Energy SL,NL95 3004 9548 776499884316,accounts@cinder17.com,533.00,Logistics,settled
TX-10270,Nordic Retail GmbH,ES97 9835 3178 938989870040,accounts@nordic20.com,1020.00,Subscriptions,settled
TX-10146,Ancora Works SA,NL53 4630 6456 319917981516,accounts@ancora79.com,902.00,Subscriptions,settled
TX-11371,Bastion Studio SA,IT37 1375 7929 441756367883,accounts@bastion13.com,775.00,Logistics,settled
TX-11343,Cinder Energy SL,NL61 1917 4586 604615129784,accounts@cinder54.com,598.00,Logistics,settled
TX-11522,Novara Logistics SL,FR88 9192 6115 613657059704,accounts@novara35.com,120.00,Logistics,settled
TX-10036,Ancora Works Ltd,NL99 5198 7043 314085320828,accounts@ancora22.com,371.00,Subscriptions,settled
TX-10789,Bastion Studio SA,IT88 2449 5017 703872118270,accounts@bastion36.com,120.00,Professional Services,settled
TX-10305,Cobalt Trading SL,NL77 1697 4764 377729286656,accounts@cobalt24.com,660.00,Subscriptions,settled
TX-11039,Rioja Hospitality SA,FR11 9476 2140 206747970335,accounts@rioja37.com,1378.00,Hardware,settled
TX-11089,Ancora Works SAS,NL32 1138 3044 696123856711,accounts@ancora2.com,343.00,Hardware,settled
TX-11113,Kestrel Clinics Ltd,DE17 3091 6106 848534977387,accounts@kestrel11.com,214.00,Hardware,settled
TX-11608,Marlin Foods SA,IT36 9025 5095 205901977457,accounts@marlin43.com,231.00,Marketing,settled
TX-11461,Ancora Works SA,NL31 1159 6769 703504648241,accounts@ancora19.com,120.00,Logistics,settled
TX-10764,Mistral Group SL,DE88 5227 6954 606689805567,accounts@mistral36.com,976.00,Professional Services,settled
TX-11230,Vega Analytics GmbH,FR45 2549 3967 597157507702,accounts@vega25.com,233.00,Logistics,settled
TX-10391,Solace Industrial SL,ES11 3248 1185 302113457241,accounts@solace30.com,699.00,Subscriptions,settled
TX-10441,Marlin Foods SAS,IT98 2110 6742 424380225197,accounts@marlin63.com,923.00,Subscriptions,settled
TX-11107,Cinder Energy GmbH,NL48 8075 2077 233910117187,accounts@cinder14.com,1651.00,Hardware,settled
TX-10110,Delta Ventures GmbH,IT98 7070 4559 662557724698,accounts@delta8.com,121.00,Subscriptions,settled
TX-10200,Kestrel Clinics SA,DE27 2213 8406 329868845806,accounts@kestrel31.com,856.00,Subscriptions,settled
TX-10327,Bastion Studio Ltd,IT66 5773 2133 628185384294,accounts@bastion53.com,1073.00,Subscriptions,settled
TX-11380,Halcyon Consulting SA,ES34 7884 9947 317875999388,accounts@halcyon55.com,303.00,Logistics,settled
TX-11666,Delta Ventures BV,IT68 7487 3708 689593556142,accounts@delta88.com,949.00,Marketing,settled
TX-11069,Lumen Systems BV,DE63 1394 9649 506935691971,accounts@lumen46.com,670.00,Hardware,settled
TX-11042,Rioja Hospitality Ltd,FR50 6638 1129 457029868098,accounts@rioja77.com,1016.00,Hardware,settled
TX-10562,Vega Analytics BV,FR75 2349 2572 313290101581,accounts@vega82.com,1065.00,Subscriptions,settled
TX-11229,Atlas Partners SAS,DE25 9015 9351 389688833791,accounts@atlas21.com,166.00,Logistics,settled
TX-11496,Nordic Retail SL,ES79 5264 8194 943650675666,accounts@nordic60.com,280.00,Logistics,settled
TX-10064,Orion Media Ltd,NL79 4683 3441 444550353803,accounts@orion29.com,589.00,Subscriptions,settled
TX-10001,Marlin Foods SAS,IT95 2684 6794 814993808565,accounts@marlin63.com,807.00,Subscriptions,settled
TX-11538,Cobalt Trading BV,NL79 4372 9108 554688346804,accounts@cobalt64.com,731.00,Logistics,settled
TX-10160,Ancora Works SA,NL81 7171 6381 263260842187,accounts@ancora79.com,934.00,Subscriptions,settled
TX-11486,Tarragon Labs BV,IT13 1432 7896 214246378777,accounts@tarragon21.com,408.00,Logistics,settled
TX-11315,Delta Ventures GmbH,IT28 1221 1153 238809347296,accounts@delta68.com,120.00,Logistics,settled
TX-11408,Iberia Supply SAS,ES94 1515 2920 539563046274,accounts@iberia45.com,162.00,Logistics,settled
TX-11467,Rioja Hospitality SA,FR62 4608 3320 553138173174,accounts@rioja37.com,565.00,Logistics,settled
TX-10339,Vega Analytics GmbH,FR76 3858 3623 527699500243,accounts@vega62.com,1164.00,Subscriptions,settled
TX-10801,Rioja Hospitality Ltd,FR70 9724 4828 586970307272,accounts@rioja77.com,227.00,Professional Services,settled
TX-10938,Iberia Supply Ltd,ES74 5287 9887 534281204295,accounts@iberia28.com,1314.00,Professional Services,settled
TX-11254,Delta Ventures GmbH,IT46 5519 8008 764496203239,accounts@delta31.com,614.00,Logistics,settled
TX-11095,Lumen Systems SL,DE82 4734 9570 453911896416,accounts@lumen66.com,1599.00,Hardware,settled
TX-11406,Iberia Supply SAS,ES19 8971 2250 368247054708,accounts@iberia8.com,620.00,Logistics,settled
TX-11753,Novara Logistics BV,FR24 3984 8988 107315776590,accounts@novara15.com,624.00,Marketing,settled
TX-10684,Cinder Energy BV,NL71 4245 8993 602057617830,accounts@cinder34.com,1447.00,Professional Services,settled
TX-10371,Marlin Foods Ltd,IT93 6905 5102 201710924824,accounts@marlin23.com,1075.00,Subscriptions,settled
TX-11331,Novara Logistics GmbH,FR10 4330 1281 567693167380,accounts@novara92.com,562.00,Logistics,settled
TX-10026,Praxis Digital Ltd,FR59 1320 7232 716805759868,accounts@praxis10.com,712.00,Subscriptions,settled
TX-10635,Delta Ventures GmbH,IT70 6621 6995 337437168216,accounts@delta68.com,300.00,Subscriptions,refunded
TX-11901,Rioja Hospitality SAS,FR33 4184 6503 948392416466,accounts@rioja57.com,317.00,Training,refunded
TX-11096,Mistral Group BV,DE88 5143 8437 109323175775,accounts@mistral39.com,1203.00,Hardware,settled
TX-11368,Atlas Partners SAS,DE53 8967 4483 998478761088,accounts@atlas81.com,358.00,Logistics,settled
TX-10517,Nordic Retail GmbH,ES64 2898 2556 153779696951,accounts@nordic80.com,1099.00,Subscriptions,settled
TX-11775,Iberia Supply SA,ES91 2099 2237 824657104313,accounts@iberia85.com,870.00,Marketing,refunded
TX-10112,Kestrel Clinics SA,DE68 2501 4475 925170814022,accounts@kestrel31.com,801.00,Subscriptions,settled
TX-11390,Iberia Supply SAS,ES92 7484 1124 574359506482,accounts@iberia8.com,274.00,Logistics,settled
TX-10740,Orion Media SAS,NL80 6307 1100 248240609570,accounts@orion32.com,1462.00,Professional Services,settled
TX-11355,Cinder Energy SL,NL26 6554 5765 569332842743,accounts@cinder17.com,371.00,Logistics,settled
TX-10439,Praxis Digital SA,FR28 6425 2274 402372322277,accounts@praxis30.com,120.00,Subscriptions,settled
TX-10612,Lumen Systems SL,DE78 7939 6990 888218146534,accounts@lumen66.com,1161.00,Subscriptions,settled
TX-11115,Praxis Digital SAS,FR47 7042 1132 763913277923,accounts@praxis87.com,622.00,Hardware,settled
TX-11830,Praxis Digital Ltd,FR60 1653 6690 928679987160,accounts@praxis10.com,788.00,Training,settled
TX-10219,Cobalt Trading SL,NL16 5754 7293 882795875043,accounts@cobalt24.com,1092.00,Subscriptions,settled
TX-11125,Solace Industrial GmbH,ES12 3884 5289 223909635823,accounts@solace50.com,1665.00,Hardware,settled
TX-10086,Cinder Energy GmbH,NL68 1251 3361 625165932723,accounts@cinder37.com,968.00,Subscriptions,settled
TX-10231,Lumen Systems GmbH,DE74 9351 9721 726582557981,accounts@lumen86.com,395.00,Subscriptions,settled
TX-11475,Marlin Foods SAS,IT68 1670 4560 461530152576,accounts@marlin3.com,668.00,Logistics,settled
TX-10420,Praxis Digital SA,FR13 7270 7990 322520174713,accounts@praxis30.com,982.00,Subscriptions,settled
TX-10831,Marlin Foods SAS,IT32 1818 6035 223538508163,accounts@marlin3.com,720.00,Professional Services,settled
TX-11049,Mistral Group BV,DE46 3293 7187 764167591308,accounts@mistral76.com,143.00,Hardware,settled
TX-10913,Bastion Studio SA,IT53 3821 5991 131509369768,accounts@bastion36.com,840.00,Professional Services,settled
TX-11222,Halcyon Consulting Ltd,ES66 8904 5769 281900939604,accounts@halcyon35.com,773.00,Logistics,settled
TX-10925,Kestrel Clinics SA,DE69 2807 9515 274101552989,accounts@kestrel31.com,397.00,Professional Services,settled
TX-11483,Mistral Group BV,DE82 8555 9942 332876440371,accounts@mistral76.com,239.00,Logistics,settled
TX-10245,Halcyon Consulting Ltd,ES23 4920 4972 163280805846,accounts@halcyon35.com,675.00,Subscriptions,settled
TX-11779,Lumen Systems BV,DE34 4446 2487 746840547707,accounts@lumen9.com,777.00,Training,settled
TX-10534,Praxis Digital SAS,FR15 3689 9067 272757546829,accounts@praxis27.com,673.00,Subscriptions,settled
TX-10670,Novara Logistics GmbH,FR67 8331 7505 104119491798,accounts@novara92.com,120.00,Professional Services,settled
TX-10401,Cinder Energy BV,NL35 5777 5979 896336857629,accounts@cinder94.com,945.00,Subscriptions,settled
TX-10686,Iberia Supply SAS,ES64 6984 6706 346672528066,accounts@iberia8.com,501.00,Professional Services,settled
TX-10525,Marlin Foods SAS,IT71 6664 7305 291234359689,accounts@marlin63.com,1042.00,Subscriptions,settled
TX-10413,Halcyon Consulting SA,ES51 3430 2494 419454213661,accounts@halcyon55.com,234.00,Subscriptions,settled
TX-11589,Vega Analytics BV,FR43 6203 7737 608769727009,accounts@vega82.com,535.00,Marketing,settled
TX-11571,Nordic Retail GmbH,ES25 2335 7692 632950212154,accounts@nordic80.com,1064.00,Logistics,refunded
TX-11700,Cobalt Trading SL,NL38 4683 1296 511949435669,accounts@cobalt24.com,839.00,Marketing,settled
TX-10767,Solace Industrial BV,ES23 7646 2752 517274839226,accounts@solace33.com,435.00,Professional Services,settled
TX-11875,Delta Ventures SL,IT61 1681 6870 179251167540,accounts@delta48.com,142.00,Training,settled
TX-11436,Ancora Works SA,NL43 6395 7218 444000742597,accounts@ancora19.com,356.00,Logistics,settled
TX-10016,Rioja Hospitality SAS,FR35 3414 1400 155607762160,accounts@rioja57.com,748.00,Subscriptions,settled
TX-11244,Praxis Digital Ltd,FR29 6183 8104 583592473405,accounts@praxis10.com,405.00,Logistics,settled
TX-11685,Novara Logistics SL,FR69 5615 1652 259022555324,accounts@novara12.com,653.00,Marketing,settled
TX-10436,Kestrel Clinics SAS,DE91 8982 6198 322532554057,accounts@kestrel14.com,393.00,Subscriptions,settled
TX-10814,Iberia Supply SAS,ES66 2137 9056 357916193949,accounts@iberia45.com,170.00,Professional Services,settled
TX-10337,Atlas Partners SA,DE22 8178 8412 505583478908,accounts@atlas24.com,194.00,Subscriptions,settled
TX-11542,Bastion Studio Ltd,IT25 7101 3325 145200090187,accounts@bastion53.com,560.00,Logistics,settled
TX-11857,Cobalt Trading SL,NL39 9322 7670 287815565318,accounts@cobalt84.com,294.00,Training,settled
TX-10166,Mistral Group BV,DE40 6070 8684 349523104008,accounts@mistral39.com,552.00,Subscriptions,settled
TX-10716,Rioja Hospitality Ltd,FR46 8558 3727 644947215928,accounts@rioja77.com,403.00,Professional Services,settled
TX-11462,Iberia Supply Ltd,ES41 8742 2792 154517262299,accounts@iberia28.com,120.00,Logistics,settled
TX-11007,Cobalt Trading SL,NL69 5151 6823 423514994916,accounts@cobalt24.com,253.00,Hardware,settled
TX-10471,Vega Analytics BV,FR34 8237 4463 628477300991,accounts@vega22.com,723.00,Subscriptions,settled
TX-10428,Mistral Group BV,DE17 4594 7363 551746087503,accounts@mistral39.com,1237.00,Subscriptions,settled
TX-11570,Rioja Hospitality Ltd,FR41 7678 3263 876527129795,accounts@rioja40.com,1210.00,Logistics,refunded
TX-11349,Kestrel Clinics Ltd,DE82 8926 1748 162351112065,accounts@kestrel11.com,764.00,Logistics,settled
TX-11593,Marlin Foods Ltd,IT52 6778 2039 939801312301,accounts@marlin23.com,624.00,Marketing,settled
TX-11876,Iberia Supply SA,ES76 2490 6251 777535534994,accounts@iberia25.com,775.00,Training,settled
TX-10850,Bastion Studio SA,IT65 3374 4541 882954170921,accounts@bastion13.com,620.00,Professional Services,settled
TX-11792,Praxis Digital Ltd,FR18 2841 8793 699518504093,accounts@praxis10.com,692.00,Training,settled
TX-11156,Lumen Systems SL,DE33 4260 2138 592218987399,accounts@lumen6.com,1627.00,Hardware,settled
TX-11691,Solace Industrial GmbH,ES45 6658 8504 983651030484,accounts@solace13.com,897.00,Marketing,settled
TX-11045,Cinder Energy SL,NL21 9383 6115 763730248478,accounts@cinder54.com,1193.00,Hardware,settled
TX-11581,Bastion Studio SA,IT51 7292 6219 325095310029,accounts@bastion73.com,794.00,Logistics,refunded
TX-11150,Tarragon Labs SL,IT11 9188 6810 536263442234,accounts@tarragon78.com,1703.00,Hardware,settled
TX-11893,Lumen Systems BV,DE78 6363 3742 428280052162,accounts@lumen46.com,407.00,Training,settled
TX-11200,Bastion Studio Ltd,IT39 8938 7556 884410033885,accounts@bastion16.com,160.00,Logistics,settled
TX-10655,Bastion Studio Ltd,IT27 9835 3900 857861571879,accounts@bastion16.com,882.00,Subscriptions,refunded
TX-11026,Vega Analytics BV,FR95 8911 3115 321856778208,accounts@vega22.com,1492.00,Hardware,settled
TX-10282,Mistral Group BV,DE28 8586 1944 813276297510,accounts@mistral76.com,234.00,Subscriptions,settled
TX-11387,Lumen Systems GmbH,DE73 9924 2633 919730103138,accounts@lumen26.com,632.00,Logistics,settled
TX-10477,Atlas Partners SA,DE85 6730 6640 305683197659,accounts@atlas24.com,134.00,Subscriptions,settled
TX-10449,Cobalt Trading GmbH,NL99 9849 5346 946504099682,accounts@cobalt7.com,610.00,Subscriptions,settled
TX-11134,Atlas Partners SA,DE44 7569 1599 366166847778,accounts@atlas24.com,1494.00,Hardware,settled
TX-10087,Ancora Works SA,NL70 5342 6546 898270110908,accounts@ancora19.com,384.00,Subscriptions,settled
TX-10981,Atlas Partners SAS,DE24 3585 5089 769329737841,accounts@atlas21.com,300.00,Professional Services,refunded
TX-10462,Kestrel Clinics SAS,DE35 3422 5225 501287814151,accounts@kestrel14.com,753.00,Subscriptions,settled
TX-11197,Orion Media SA,NL69 6103 3689 356346911997,accounts@orion12.com,633.00,Hardware,refunded
TX-10050,Solace Industrial SL,ES99 8434 5438 492079770569,accounts@solace90.com,957.00,Subscriptions,settled
TX-11510,Cobalt Trading BV,NL24 1613 2194 668573538960,accounts@cobalt64.com,679.00,Logistics,settled
TX-10491,Solace Industrial SL,ES38 6031 7889 526891331174,accounts@solace90.com,355.00,Subscriptions,settled
TX-10466,Bastion Studio SA,IT78 6633 7732 437910439839,accounts@bastion73.com,319.00,Subscriptions,settled
TX-11317,Atlas Partners Ltd,DE49 6435 8846 292047151089,accounts@atlas41.com,565.00,Logistics,settled
TX-10237,Delta Ventures GmbH,IT88 8726 2020 273227727430,accounts@delta31.com,219.00,Subscriptions,settled
TX-10326,Kestrel Clinics SAS,DE85 9939 3947 978418324922,accounts@kestrel51.com,120.00,Subscriptions,settled
TX-10919,Praxis Digital SA,FR21 3384 5544 846788913862,accounts@praxis7.com,1316.00,Professional Services,settled
TX-10425,Delta Ventures GmbH,IT51 7363 5430 335406906896,accounts@delta31.com,876.00,Subscriptions,settled
TX-10184,Lumen Systems BV,DE27 2033 8498 142260326267,accounts@lumen46.com,857.00,Subscriptions,settled
TX-11788,Delta Ventures BV,IT30 1491 9151 366609505682,accounts@delta28.com,516.00,Training,settled
TX-10318,Vega Analytics GmbH,FR83 9537 3778 972635231601,accounts@vega62.com,120.00,Subscriptions,settled
TX-11185,Rioja Hospitality Ltd,FR86 9185 2668 783444717125,accounts@rioja77.com,205.00,Hardware,settled
TX-11601,Orion Media SA,NL87 6114 6303 645395606770,accounts@orion49.com,223.00,Marketing,settled
TX-11075,Lumen Systems SL,DE75 9264 7308 242156581143,accounts@lumen29.com,907.00,Hardware,settled
TX-10128,Halcyon Consulting Ltd,ES26 1982 6400 955819946657,accounts@halcyon95.com,426.00,Subscriptions,settled
TX-11117,Kestrel Clinics SAS,DE91 4297 2120 538268862104,accounts@kestrel51.com,544.00,Hardware,settled
TX-10821,Rioja Hospitality Ltd,FR55 6463 5961 619826993893,accounts@rioja40.com,261.00,Professional Services,settled
TX-11009,Nordic Retail BV,ES15 2364 7819 488404930275,accounts@nordic3.com,127.00,Hardware,settled
TX-10143,Tarragon Labs SL,IT60 1693 8147 128044354825,accounts@tarragon18.com,1173.00,Subscriptions,settled
TX-10704,Rioja Hospitality SA,FR93 3589 6201 181508469555,accounts@rioja37.com,209.00,Professional Services,settled
TX-10846,Rioja Hospitality Ltd,FR32 3589 1476 723211494631,accounts@rioja40.com,984.00,Professional Services,settled
TX-11272,Kestrel Clinics SA,DE35 2813 4105 461172899535,accounts@kestrel91.com,356.00,Logistics,settled
TX-10693,Orion Media SAS,NL16 8617 1136 188130076816,accounts@orion69.com,860.00,Professional Services,settled
TX-10732,Mistral Group BV,DE47 8713 3204 256473585962,accounts@mistral16.com,1921.00,Professional Services,settled
TX-11852,Orion Media Ltd,NL99 4669 8623 445523465800,accounts@orion89.com,322.00,Training,settled
TX-10189,Praxis Digital SA,FR98 9151 7018 769944748312,accounts@praxis30.com,496.00,Subscriptions,settled
TX-11334,Halcyon Consulting Ltd,ES25 3344 7184 137119077461,accounts@halcyon35.com,120.00,Logistics,settled
TX-11684,Atlas Partners SA,DE53 5224 4237 757249131725,accounts@atlas1.com,660.00,Marketing,settled
TX-11071,Lumen Systems BV,DE42 2468 3526 499384483661,accounts@lumen46.com,1283.00,Hardware,settled
TX-10210,Rioja Hospitality Ltd,FR88 9740 2530 743753020051,accounts@rioja77.com,446.00,Subscriptions,settled
TX-10311,Praxis Digital SA,FR91 5478 8381 726274814220,accounts@praxis7.com,443.00,Subscriptions,settled
TX-10287,Solace Industrial SL,ES71 4974 4350 604930438209,accounts@solace30.com,546.00,Subscriptions,settled
TX-10140,Mistral Group GmbH,DE60 1897 1125 366392415228,accounts@mistral56.com,120.00,Subscriptions,settled
TX-10131,Rioja Hospitality SAS,FR23 6736 7022 248570333548,accounts@rioja57.com,972.00,Subscriptions,settled
TX-11018,Iberia Supply Ltd,ES67 4975 4298 478876276535,accounts@iberia5.com,677.00,Hardware,settled
TX-10271,Solace Industrial SL,ES32 9802 7439 775203589186,accounts@solace30.com,120.00,Subscriptions,settled
TX-10115,Nordic Retail SL,ES45 3370 3129 791749459431,accounts@nordic0.com,915.00,Subscriptions,settled
TX-11048,Kestrel Clinics SA,DE67 5881 1085 686299293408,accounts@kestrel31.com,815.00,Hardware,settled
TX-11663,Solace Industrial BV,ES39 9306 2767 637775259340,accounts@solace10.com,713.00,Marketing,settled
TX-11797,Marlin Foods SAS,IT38 5106 4024 946588216930,accounts@marlin63.com,394.00,Training,settled
TX-11159,Delta Ventures BV,IT26 9789 7855 714191773840,accounts@delta28.com,1040.00,Hardware,settled
TX-11186,Cobalt Trading BV,NL22 6314 7366 965865903461,accounts@cobalt64.com,9.00,Hardware,settled
TX-10580,Novara Logistics GmbH,FR27 6432 8863 697207765221,accounts@novara92.com,193.00,Subscriptions,settled
TX-10071,Iberia Supply SA,ES51 2713 3634 527422990551,accounts@iberia85.com,701.00,Subscriptions,settled
TX-11196,Marlin Foods Ltd,IT32 9992 4348 403179371871,accounts@marlin23.com,657.00,Hardware,refunded
TX-10365,Cobalt Trading BV,NL51 1040 2526 688289800644,accounts@cobalt27.com,154.00,Subscriptions,settled
TX-10811,Delta Ventures BV,IT99 4018 5150 475020871331,accounts@delta28.com,1509.00,Professional Services,settled
TX-10664,Cinder Energy BV,NL47 2808 8460 897239587766,accounts@cinder34.com,622.00,Subscriptions,refunded
TX-11374,Marlin Foods Ltd,IT64 6603 5864 316147970594,accounts@marlin23.com,120.00,Logistics,settled
TX-10053,Tarragon Labs BV,IT56 3939 5952 115838636972,accounts@tarragon58.com,147.00,Subscriptions,settled
TX-11127,Atlas Partners SA,DE57 7100 3807 779081684463,accounts@atlas61.com,235.00,Hardware,settled
TX-11786,Bastion Studio Ltd,IT94 5801 7089 895971350322,accounts@bastion53.com,180.00,Training,settled
